trg_syst
0, 2.4, 6.5, 50, 0, 10, 0.00806342
0, 2.4, 6.5, 50, 10, 20, 0.00838773
0, 2.4, 6.5, 50, 20, 30, 0.00898882
0, 2.4, 6.5, 50, 30, 40, 0.00871543
0, 2.4, 6.5, 50, 40, 50, 0.00936126
0, 2.4, 6.5, 50, 50, 60, 0.00903868
0, 2.4, 6.5, 50, 60, 70, 0.00909583
0, 2.4, 6.5, 50, 70, 80, 0.00908501
0, 2.4, 6.5, 50, 80, 90, 0.00974207
0, 2.4, 6.5, 50, 90, 100, 0.00960387
0, 2.4, 6.5, 50, 100, 120, 0.00962345
0, 2.4, 6.5, 50, 120, 140, 0.00933263
0, 2.4, 6.5, 50, 140, 200, 0.00929351
0, 0.6, 6.5, 50, 0, 20, 0.00277114
0, 0.6, 6.5, 50, 20, 40, 0.00280294
0, 0.6, 6.5, 50, 40, 60, 0.00279154
0, 0.6, 6.5, 50, 60, 80, 0.00282633
0, 0.6, 6.5, 50, 80, 100, 0.00279575
0, 0.6, 6.5, 50, 100, 200, 0.00284571
0.6, 1.2, 6.5, 50, 0, 20, 0.00292241
0.6, 1.2, 6.5, 50, 20, 40, 0.00295718
0.6, 1.2, 6.5, 50, 40, 60, 0.00298589
0.6, 1.2, 6.5, 50, 60, 80, 0.00297969
0.6, 1.2, 6.5, 50, 80, 100, 0.00299966
0.6, 1.2, 6.5, 50, 100, 200, 0.00303424
1.2, 1.8, 6.5, 50, 0, 20, 0.00972715
1.2, 1.8, 6.5, 50, 20, 40, 0.0100841
1.2, 1.8, 6.5, 50, 40, 60, 0.0100317
1.2, 1.8, 6.5, 50, 60, 80, 0.0101157
1.2, 1.8, 6.5, 50, 80, 100, 0.0107614
1.2, 1.8, 6.5, 50, 100, 200, 0.0106155
1.8, 2.4, 6.5, 50, 0, 20, 0.0270778
1.8, 2.4, 6.5, 50, 20, 40, 0.0271758
1.8, 2.4, 6.5, 50, 40, 60, 0.028111
1.8, 2.4, 6.5, 50, 60, 80, 0.0264656
1.8, 2.4, 6.5, 50, 80, 100, 0.0274683
1.8, 2.4, 6.5, 50, 100, 200, 0.027154
1.8, 2.4, 3, 6.5, 0, 20, 0.0376374
1.8, 2.4, 3, 6.5, 20, 40, 0.0363954
1.8, 2.4, 3, 6.5, 40, 60, 0.0372981
1.8, 2.4, 3, 6.5, 60, 80, 0.0402717
1.8, 2.4, 3, 6.5, 80, 100, 0.0395718
1.8, 2.4, 3, 6.5, 100, 200, 0.0390432
0, 2.4, 6.5, 7.5, 0, 200, 0.0160569
0, 2.4, 7.5, 8.5, 0, 200, 0.010394
0, 2.4, 8.5, 9.5, 0, 200, 0.00863485
0, 2.4, 9.5, 11, 0, 200, 0.00736222
0, 2.4, 11, 13, 0, 200, 0.00728043
0, 2.4, 13, 15, 0, 200, 0.00715453
0, 2.4, 15, 20, 0, 200, 0.00644219
0, 2.4, 20, 30, 0, 200, 0.00578538
0, 2.4, 30, 50, 0, 200, 0.00515756
0, 0.6, 6.5, 8.5, 0, 200, 0.0050582
0, 0.6, 8.5, 9.5, 0, 200, 0.00347082
0, 0.6, 9.5, 11, 0, 200, 0.00272967
0, 0.6, 11, 15, 0, 200, 0.00221588
0, 0.6, 15, 50, 0, 200, 0.00185787
0.6, 1.2, 6.5, 8.5, 0, 200, 0.00486242
0.6, 1.2, 8.5, 9.5, 0, 200, 0.00350397
0.6, 1.2, 9.5, 11, 0, 200, 0.00269845
0.6, 1.2, 11, 15, 0, 200, 0.00228681
0.6, 1.2, 15, 50, 0, 200, 0.00190876
1.2, 1.8, 6.5, 7.5, 0, 200, 0.0157341
